dialerLeadId,Final_Output,Sales_Probability,Predictive_Sales_Probability,No_Sales_Probability
2900118,1,0.003435336,97.87064622,2.125918447
3067622,1,0.131764247,78.09798037,21.77025538
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2523618,0,0.035187813,3.710907891,96.2539043
3249524,0,0.501115633,32.44825406,67.0506303
3250598,0,0.663794463,14.93572446,84.40048108
3052142,1,0.005907206,85.95824333,14.03584946
2766428,0,0.022367101,17.20706633,82.77056656
3410061,0,0.370078961,24.09195021,75.53797083
3249814,0,0.307616788,20.76914066,78.92324255
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2993983,0,0.366563403,20.19153685,79.44189975
3332914,0,0.433018924,23.12422887,76.44275221
3101773,0,0.035041009,3.541569042,96.42338995
3362187,0,0.203023617,15.34841225,84.44856413
2342930,0,13.59109939,4.431333612,81.977567
3279702,1,0.001094853,99.79890028,0.200004867
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2551943,1,0.007375993,79.50382378,20.48880023
3262748,1,0.004553473,97.10383077,2.891615761
2697409,1,0.011359872,96.26430383,3.724336302
2622348,1,0.004383693,98.0021045,1.993511806
3270954,1,0.002299392,98.21294918,1.784751425
2362541,0,0.307071654,19.59482563,80.09810272
2510062,0,0.022367101,17.20706633,82.77056656
2572135,0,0.290377168,24.75350803,74.9561148
2513659,2,89.83328484,1.440461447,8.726253714
2948112,2,80.97945717,4.790716107,14.22982672
2368462,1,0.0033441,96.10661712,3.890038777
3074276,0,0.326854768,19.44646743,80.2266778
3072286,0,0.361253778,10.20007717,89.43866905
2600716,1,0.001665065,99.66028907,0.338045867
2961152,0,0.179712761,17.874605,81.94568224
3347510,1,0.003335242,97.95331627,2.043348491
2502487,0,0.457063082,19.05315404,80.48978288
1.80017E+12,1,0.002463988,99.88520211,0.112333902
3186258,0,0.012375784,18.67137619,81.31624803
3137013,1,0.002206413,97.28205329,2.715740294
2553058,1,0.022171771,90.90037096,9.077457272
2693558,0,0.144287974,34.46258743,65.39312459
2651932,0,0.272944951,20.97614027,78.75091478
2757410,1,0.00273115,98.31248219,1.684786661
2330515,1,0.003249815,98.09615354,1.900596645
2936084,0,0.195396038,20.32390032,79.48070364
3269457,0,0.227663497,27.49917355,72.27316296
3074106,1,0.053847689,95.37957062,4.566581688
2646170,0,0.131224675,6.437968731,93.43080659
1.80017E+12,1,0.002437971,99.89801555,0.099546475
3416589,0,0.023718863,23.47417325,76.50210789
2520796,1,0.013936762,96.5450694,3.440993837
3339033,1,0.002297951,98.18458429,1.813117764
3358660,0,0.068394579,17.53084482,82.4007606
2581402,0,0.109809277,26.13309487,73.75709585
3208165,1,0.023821884,68.85965142,31.1165267
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2340579,1,23.4833396,53.57891423,22.93774618
2601165,2,71.1235977,4.132373626,24.74402867
2514348,1,0.017452732,89.44054608,10.54200119
2498234,1,0.003416895,97.7536287,2.242954408
3047053,0,0.01706599,28.61281647,71.37011754
3138113,0,0.159225867,12.39690165,87.44387248
3081245,0,0.460567759,12.42230755,87.11712469
2980184,0,0.035390308,3.691036617,96.27357307
2624501,1,0.021190956,91.17485017,8.803958874
3067793,0,2.056834319,20.48442533,77.45874035
3143656,1,0.267341382,74.50491014,25.22774847
2984897,0,0.149041128,26.58828566,73.26267321
2653644,0,0.057366597,15.40455082,84.53808258
2513655,0,0.013387445,15.7939259,84.19268665
2632433,1,0.003417977,97.75362763,2.242954389
3015477,1,0.017242906,90.73795783,9.244799265
3305548,0,0.013780727,15.8761359,84.11008337
3362850,1,0.003807899,97.91644513,2.079746973
2506629,1,0.015723463,93.49156675,6.492709786
3301450,1,0.091310899,76.07160239,23.83708671
2994971,0,1.565487465,20.32667222,78.10784031
3242839,0,0.289861486,18.12793364,81.58220487
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2659596,0,0.19405238,22.55868886,77.24725876
2695033,0,0.13338764,17.03152462,82.83508774
2630595,0,0.076246613,14.6767975,85.24695589
2510837,1,0.01167882,95.93457964,4.053741541
2347313,2,62.08380875,6.265651915,31.65053934
3142407,1,0.002715004,97.28735838,2.709926618
3040674,1,0.008565568,82.02541476,17.96601967
3004995,0,0.050380363,5.545429443,94.40419019
2326252,0,0.036658929,42.68460426,57.27873681
3374453,0,0.080620739,12.89931228,87.02006698
3326641,0,0.271224709,25.33527481,74.39350049
2906539,0,0.966813886,44.26181354,54.77137258
2503735,0,0.303677651,20.92566626,78.77065609
2369284,0,0.022633694,17.49411827,82.48324803
2556996,1,0.024959828,91.8722979,8.102742277
2637668,1,0.015917414,93.7983877,6.185694884
3013755,0,0.130579112,6.104042092,93.7653788
2920421,0,0.24650835,18.08925558,81.66423607
3192549,0,0.224853462,33.17090177,66.60424477
2544850,1,0.537233839,55.91020615,43.55256001
3372163,0,0.203941565,19.10970437,80.68635407
3014994,1,0.023594798,70.72324301,29.25316219
3127486,1,0.002669354,97.62041664,2.376914002
2618390,1,0.022056615,88.82403627,11.15390711
2619312,1,0.002070133,84.34377219,15.65415768
3305436,0,0.149233425,27.26942515,72.58134143
3189670,1,0.015138249,96.43367226,3.551189488
2512761,0,0.688744715,32.00334441,67.30791087
2629178,0,0.305812053,16.59731993,83.09686802
2925966,1,0.022397074,93.82664497,6.150957954
3030329,0,0.107889622,17.52031592,82.37179446
2680894,2,75.27781492,2.633174531,22.08901055
3125111,0,0.481059792,20.54678039,78.97215981
2838199,0,17.78861109,10.88420307,71.32718583
2650398,0,0.268578795,21.47757277,78.25384844
2514688,1,0.003805242,97.8950623,2.101132455
3284105,0,0.196576602,20.52386934,79.27955406
2648694,0,1.34632765,21.96135635,76.692316
2740714,1,0.003400042,97.45964879,2.536951164
2962374,0,0.131839432,6.160782884,93.70737768
3031305,0,0.39750966,20.67180983,78.93068051
3395128,1,0.008093568,70.51637925,29.47552719
3194279,0,0.022367101,17.20706633,82.77056656
2534854,1,0.011895913,95.93675619,4.051347893
3130127,0,0.289624891,16.78080836,82.92956675
2691724,0,0.071939642,20.06567713,79.86238322
3100313,0,0.220882115,16.74758292,83.03153497
2358511,0,0.220509637,14.61420331,85.16528706
3213367,1,0.004723928,98.40703822,1.588237853
2546095,0,0.147015451,26.91400644,72.93897811
3195785,0,0.022367101,17.20706633,82.77056656
2699258,1,0.024110264,58.05208934,41.92380039
2358361,0,0.373123747,22.70148206,76.9253942
2551852,1,0.022548095,88.53878605,11.43866586
2688756,1,0.003400208,97.99175301,2.00484678
2563176,1,0.015653593,94.20626562,5.778080785
2607996,0,0.131835968,6.189271328,93.6788927
3072765,0,0.260763799,21.16991247,78.56932373
2936797,1,0.003097656,97.44001471,2.556887631
2438421,0,0.30585488,17.06414887,82.62999625
3381482,0,16.71174069,3.487293838,79.80096548
3348088,1,0.002318173,97.97110053,2.026581295
2356865,0,0.22535444,27.49995572,72.27468984
2572330,0,0.25961482,25.85154522,73.88883996
2980834,0,0.035159364,3.469893668,96.49494697
3205764,1,0.035684406,81.39806463,18.56625097
2585142,1,0.181799138,75.53658342,24.28161744
3093896,0,0.032707443,38.83250718,61.13478538
3395740,1,0.003333962,98.07682882,1.919837215
3051892,1,0.00704379,79.02173287,20.97122334
2339775,1,0.008372033,98.39614604,1.595481927
3042525,1,0.021248844,91.09323404,8.885517113
2951704,0,0.379280427,19.86849041,79.75222916
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2616250,1,0.003419944,97.83191276,2.164667299
2843872,0,0.022972513,45.89381069,54.0832168
3235752,1,0.065424602,94.37383844,5.560736958
2936806,1,0.003454349,97.9851254,2.011420248
2E+12,1,0.003032245,99.86186976,0.135097992
2636148,1,0.024221864,83.40945622,16.56632191
2571975,0,0.050265524,5.692254126,94.25748035
2909963,0,0.096760003,25.28216687,74.62107313
2899006,1,0.023900787,82.82352139,17.15257783
3094700,0,0.140217691,14.44476256,85.41501975
2631634,0,0.024234379,23.13152367,76.84424195
2570441,0,0.22810663,28.73556916,71.03632421
3303532,0,0.131839432,6.160782884,93.70737768
2667237,1,0.01510826,89.17845543,10.80643631
2922830,0,0.230676733,30.75899946,69.01032381
2369179,0,0.022367101,17.20706633,82.77056656
2600465,1,0.014832689,80.23127581,19.7538915
3384414,1,0.003680732,97.64856336,2.347755904
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3010566,1,0.271840936,62.23320931,37.49494975
3203724,1,0.020202226,85.11510025,14.86469752
3093885,1,0.035455481,90.80755195,9.156992568
2360554,0,0.237427756,26.60444024,73.15813201
2522566,1,0.159164518,75.19102414,24.64981134
3363433,0,0.131976673,16.31421021,83.55381312
2331092,0,0.282468139,24.32279275,75.39473911
2663505,1,0.01352742,96.0197173,3.966755275
3033048,1,0.038627576,81.28175582,18.6796166
2936319,0,0.147028796,27.26226076,72.59071045
2569892,1,0.011809826,95.55379513,4.434395039
2585639,1,0.113613397,78.01805571,21.86833089
2658470,1,0.006735522,90.70502223,9.288242251
2940456,0,0.022037905,16.22376511,83.75419699
2329561,0,21.86528843,3.499543161,74.63516841
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2638279,1,0.003953357,97.87095477,2.125091872
3355617,1,0.001094853,99.79890028,0.200004867
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2500851,0,0.172353036,7.721640757,92.10600621
2689182,1,0.260310732,78.30002846,21.4396608
3219689,1,0.018644998,85.00564927,14.97570574
2325671,0,0.15438622,5.510082887,94.33553089
2536377,0,0.226335703,27.39836607,72.37529822
2698757,0,0.048207403,6.068408575,93.88338402
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2330844,0,0.153475155,7.338371137,92.50815371
2984730,1,0.150393489,84.12787473,15.72173178
2672692,0,0.160606035,25.73458206,74.10481191
2691815,1,0.003369118,98.06951887,1.927112009
3305330,1,0.003630391,98.01932376,1.977045845
3426085,1,0.002089114,97.6590695,2.338841381
2671508,0,0.157173786,22.28159822,77.561228
2924901,0,0.22754423,26.98650625,72.78594952
3380298,1,0.004174908,97.75869198,2.237133107
2678322,1,0.003383991,97.68110101,2.315514999
1.80017E+12,1,0.002210919,99.91189056,0.085898521
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2365736,0,1.987250643,34.3583523,63.65439706
1.80017E+12,1,0.002210497,99.90559069,0.092198811
3009865,0,0.139103987,15.24929744,84.61159857
3079727,1,0.015295009,89.89686816,10.08783683
2625248,0,0.333336705,21.35589777,78.31076552
3299585,0,0.22396862,24.79993275,74.97609863
2908433,0,0.149233425,27.18781582,72.66295075
3031370,0,0.805415599,20.19644467,78.99813973
2590945,0,0.232416947,13.47826189,86.28932116
3072390,1,0.015254113,93.1408539,6.843891983
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3E+12,1,0.002327284,96.89867151,3.099001205
2659186,0,0.131839432,6.160782884,93.70737768
2323722,1,0.031639707,80.27222345,19.69613684
2941861,0,0.231207151,26.62263057,73.14616228
2607610,0,0.344700939,25.07461013,74.58068893
3093390,1,0.021657417,90.21997374,9.75836884
2541825,0,0.39761499,48.35084891,51.2515361
2992603,0,0.036460119,41.56531855,58.39822133
3344993,1,0.004828338,90.11559537,9.879576289
3371745,0,0.152510984,8.178945862,91.66854315
2580770,0,0.034756245,49.24177933,50.72346443
2914648,0,0.022633694,17.2204818,82.7568845
3360426,0,0.224371467,24.72317693,75.0524516
2671433,0,0.217883873,15.81155062,83.97056551
3192859,1,0.006900182,94.43022913,5.562870693
3367332,0,0.219531432,17.48714908,82.29331948
3129505,0,0.370021863,21.83533921,77.79463893
3151701,0,0.224381912,18.33415641,81.44146167
2627176,1,0.003116961,98.09996863,1.896914405
2358974,0,0.224034756,26.1636895,73.61227575
2671181,0,0.145697754,24.78986902,75.06443323
2645368,0,0.267343014,29.44840947,70.28424751
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2950080,1,0.002643825,98.31704122,1.680314958
1.80017E+12,1,0.002210497,99.90559069,0.092198811
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3316352,0,0.32377785,21.30663272,78.36958943
3212668,0,0.455736461,21.44276071,78.10150282
2668245,1,0.0380254,81.6484521,18.3135225
2675173,1,0.022187282,87.17777542,12.8000373
3140140,1,0.003122127,97.06016859,2.936709284
2E+12,1,0.003032245,99.86186976,0.135097992
2329434,0,0.493971082,20.57598016,78.93004876
2672864,1,0.044086452,90.72225474,9.233658808
3347659,1,0.005059031,97.23644704,2.758493928
2930165,0,0.772379697,30.93655146,68.29106884
2E+12,1,0.003032245,99.86186976,0.135097992
2333256,2,81.88452421,4.768987666,13.34648813
2366522,0,0.022367101,17.20706633,82.77056656
2329489,0,1.122738276,21.77799104,77.09927068
2645780,1,0.010689512,96.03175183,3.957558662
2363704,1,0.348670699,94.81128016,4.840049139
3368269,1,0.261806251,68.94100839,30.79718535
2654807,1,0.114205166,74.53377093,25.3520239
2319277,1,0.003779988,97.77078366,2.225436354
3329925,1,0.002407799,98.37016159,1.627430612
3030356,1,0.003198046,98.13686753,1.85993442
3270500,1,0.003090921,98.0330726,1.963836476
2499328,0,0.223733807,28.38968666,71.38657953
2648434,2,71.56716875,3.020600394,25.41223086
3105467,1,0.009587467,81.55963385,18.43077868
2551156,1,0.013531264,91.28292752,8.703541212
2640291,1,0.003264153,98.07524089,1.921494961
2326611,0,0.035497228,3.672269984,96.29223279
2659809,0,0.146681173,31.5414448,68.31187403
2568546,0,0.154289533,5.952357168,93.8933533
3193324,0,0.138632559,14.2698646,85.59150284
2625192,0,0.201615618,20.2587778,79.53960658
2948554,0,0.30640286,17.31267998,82.38091716
2842066,1,0.018582058,92.58169399,7.399723947
2901182,2,90.67134096,2.10822012,7.220438924
3240581,1,0.003504914,97.82611235,2.17038274
2638177,0,21.73540336,4.73918964,73.525407
2368297,1,0.00328489,98.12367528,1.873039826
3004088,1,0.00350536,97.82611191,2.170382732
3345580,0,0.56209315,25.08363583,74.35427102
3111427,1,0.016200981,95.56424721,4.41955181
3029117,0,0.312320494,23.43739788,76.25028163
2582716,0,0.15438622,5.510082887,94.33553089
3023176,0,0.231207151,26.62099542,73.14779743
3268712,1,0.00833879,98.32486413,1.666797077
2912955,1,0.002674826,98.39888596,1.598439217
2589759,0,0.230250166,14.03146701,85.73828282
3047783,0,0.219392134,16.16381514,83.61679273
3422092,0,0.118377116,17.63267789,82.24894499
2516189,1,0.003562133,98.00009208,1.996345785
2575794,0,0.109117102,17.67463385,82.21624905
2588050,1,0.047516042,81.3963886,18.55609535
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2514396,0,2.184037431,22.45973924,75.35622332
3233960,0,0.031875107,29.78021697,70.18790792
3301406,1,0.008827046,98.06351735,1.927655602
2358223,0,0.021089195,20.27718342,79.70172739
2350632,0,0.15438622,5.510082887,94.33553089
3236503,1,0.003280236,97.26797096,2.728748807
2343821,0,0.108952391,26.97188887,72.91915874
2584917,0,0.013780727,15.82529703,84.16092224
3067540,1,0.033942919,89.9426656,10.02339148
2318960,1,0.003291968,97.29721687,2.699491159
3303330,0,0.012316003,18.44366674,81.54401726
2675109,0,0.126111148,13.80306755,86.0708213
2568269,0,0.231318843,26.65868634,73.10999481
2604499,1,0.014185315,92.45911196,7.526702729
2763568,1,0.006785242,90.78355954,9.209655214
2313966,0,23.46288599,4.472274366,72.06483964
3065681,1,0.012752167,77.41977211,22.56747572
2604551,0,0.016545069,43.07941721,56.90403772
3E+12,1,0.002327284,96.95639413,3.041278589
3288053,1,0.002371177,97.17916141,2.818467414
2697627,1,0.125892989,88.37342617,11.50068084
3018057,2,75.92312025,3.894438067,20.18244168
2664455,1,0.002875517,97.69896803,2.298156454
2521075,0,0.428607234,19.95097012,79.62042265
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2614033,0,0.152509235,8.044062027,91.80342874
3411571,0,14.61384283,6.518018216,78.86813896
3415816,0,0.106747856,18.08682115,81.806431
3425542,1,0.003256275,97.31533598,2.68140774
2993800,0,0.144283881,45.69269332,54.1630228
2555758,0,0.15758283,6.399929755,93.44248741
2632855,1,0.015653593,94.20626562,5.778080785
1.80017E+12,1,0.002437971,99.89801555,0.099546475
2683206,0,0.37954346,19.64042119,79.98003535
3088099,1,0.011060772,95.92415431,4.064784922
2605336,0,2.364269415,44.14958475,53.48614584
2908775,1,0.027278491,70.04283334,29.92988817
3318881,1,0.002400516,98.24785933,1.749740157
3207670,0,0.194004427,15.95243297,83.8535626
2313405,1,0.014321164,95.59702841,4.388650424
3039406,1,0.004739927,86.52258197,13.47267811
2591468,0,1.764284836,30.42709837,67.8086168
2964205,0,0.226898116,28.01419367,71.75890822
2503734,0,0.153266771,7.201708385,92.64502484
3131285,1,0.003090203,97.47634239,2.520567403
2977243,1,0.003377618,98.06349361,1.933128775
2617465,1,0.003394949,98.12772942,1.868875634
3377786,0,0.2687737,22.29338577,77.43784053
3197767,0,0.130655402,5.750203149,94.11914145
3388768,0,0.103904817,18.71297238,81.1831228
3106382,0,0.050030876,5.741531514,94.20843761
2935623,1,0.017941929,86.89320127,13.08885681
3142323,1,0.003118895,97.05585608,2.941025029
3181477,1,0.001915837,97.42104774,2.577036421
3235507,0,0.131581478,12.66796612,87.2004524
3043162,1,0.007085361,82.9687029,17.02421174
2942653,1,0.003320757,98.2159378,1.780741439
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2662086,1,0.003970626,97.73748072,2.258548656
2756999,0,0.382342944,24.67424535,74.9434117
3230595,0,0.226946427,20.78949238,78.98356119
2348801,1,0.015917414,92.0710869,7.912995689
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2E+12,1,0.002999548,99.86715709,0.129843363
2650427,0,0.145425053,19.70941795,80.14515699
2662161,1,0.003463937,98.00532715,1.991208914
3144935,2,89.50992584,1.344289807,9.145784355
2643405,1,0.344639178,76.31731001,23.33805081
3106332,1,0.01338653,88.09556321,11.89105026
3103533,0,0.131839432,6.160782884,93.70737768
3298612,0,0.417765115,19.03650261,80.54573227
2615196,1,0.035752414,89.74533289,10.21891469
3068010,1,0.013101274,82.31328842,17.6736103
2581180,0,0.331872849,24.12561652,75.54251063
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2990397,1,0.01738172,86.1615524,13.82106589
2973733,1,0.002087306,98.37578377,1.622128922
2988438,0,0.427423197,18.91348453,80.65909227
2837463,1,0.002755466,98.14474125,1.85250328
2621385,0,0.131224675,6.437968731,93.43080659
2322312,0,1.981239084,23.20344648,74.81531444
3218040,1,0.011442337,95.39867911,4.589878558
1.80017E+12,1,0.002210497,99.90559069,0.092198811
1.80017E+12,1,0.002437971,99.89801555,0.099546475
3298283,0,0.44134404,24.14021627,75.41843969
3039285,0,0.223068781,36.5464788,63.23045242
2318781,0,0.155542211,5.860258561,93.98419923
2560581,0,0.267021953,28.29953247,71.43344558
2648488,1,0.003391647,98.12726645,1.8693419
2675808,0,0.027514315,37.20877854,62.76370714
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2995135,0,0.029663063,21.61110351,78.35923343
1.80017E+12,1,0.002210497,99.90559069,0.092198811
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3352875,1,0.003223863,97.98445176,2.012324376
3101140,0,0.139858682,14.28585167,85.57428965
2995530,1,0.029543659,62.7954272,37.17502914
2367574,0,0.153475155,7.283886123,92.56263872
3200106,1,0.224170345,71.65190128,28.12392838
2918504,1,0.080572739,89.08944012,10.82998714
2670453,1,0.163272065,74.76628314,25.0704448
3144787,1,0.003806352,96.83877965,3.157414001
2547861,0,0.035146071,3.611611283,96.35324265
3264246,1,0.024955462,77.58842826,22.38661628
3228600,0,0.130579112,6.127006478,93.74241441
3145760,1,0.383145505,79.18418235,20.43267214
2640690,0,0.147136212,26.87114718,72.98171661
2663826,0,0.131575841,18.45208691,81.41633725
2E+12,1,0.002999517,99.86680994,0.130190539
3424147,1,0.033902498,97.03539937,2.93069813
2343911,1,0.035145511,51.81838295,48.14647154
3013352,0,1.245819053,22.31431302,76.43986793
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2620518,1,0.004001844,97.95926331,2.036734848
2354290,0,0.196040867,25.25350394,74.55045519
2594941,2,86.84323236,2.565236696,10.59153094
3111730,0,0.296987789,32.80768,66.89533222
2557145,0,0.142673381,19.70752842,80.1497982
2663485,0,0.289513444,16.95382281,82.75666375
3067156,1,0.020118433,90.10248466,9.877396906
3106071,0,0.031187245,27.05597887,72.91283388
2956314,1,0.008230755,98.35990205,1.631867197
3271682,1,0.283921178,76.85256703,22.86351179
2536479,1,0.017043663,93.67739122,6.305565116
3062686,1,0.014371904,79.89051683,20.09511126
2348784,1,0.036146675,88.73444049,11.22941284
3315842,0,19.92898346,5.435826744,74.6351898
1.80017E+12,1,0.002210497,99.90559069,0.092198811
3093770,1,0.023004193,80.48000328,19.49699252
2554166,0,0.154396314,5.384818556,94.46078513
3003298,1,0.087798239,93.52878717,6.383414587
2679847,1,0.008473252,98.29736579,1.694160955
3269156,0,0.117215644,5.543352892,94.33943146
3076247,0,0.020435575,24.23621449,75.74334994
2577022,0,0.267021953,28.16204494,71.57093311
3269552,0,0.147983784,26.52928583,73.32273038
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3211830,1,0.004219733,97.25500866,2.740771606
2561464,1,0.013705262,88.23649013,11.74980461
2921027,2,88.28208759,2.302132521,9.41577989
3208855,1,0.002519732,96.8944913,3.102988968
3412426,0,0.196955749,20.00405954,79.79898471
3316349,1,0.023371376,72.65071772,27.3259109
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2982267,0,0.427687031,34.05610769,65.51620528
3212005,1,0.016731373,88.79062152,11.19264711
2942552,1,0.007038581,75.88319629,24.10976513
2365591,0,0.154604266,6.008862365,93.83653337
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2545311,0,0.134423296,23.29144559,76.57413111
3095924,1,0.096520974,80.45112886,19.45235017
3031026,0,0.15252512,7.894287226,91.95318765
2932223,0,0.147327752,31.29247508,68.56019717
2333593,1,0.004455259,97.56766841,2.427876335
2916105,0,0.381926309,17.08522862,82.53284507
2360849,1,0.003568772,96.87596969,3.120461539
3063949,0,0.11682897,5.272010755,94.61116027
2E+12,1,0.003032245,99.86186976,0.135097992
3063860,0,0.212317403,21.96307608,77.82460652
2664950,0,0.026604037,23.09332202,76.88007395
3316370,0,0.261937557,20.60204785,79.13601459
3036707,2,91.96879339,2.384971312,5.646235302
3391141,1,0.003609181,98.19779219,1.798598626
2843394,0,0.308485756,23.47558081,76.21593343
3206880,1,0.01962852,90.31017077,9.670200706
2351190,0,0.154289533,5.952357168,93.8933533
2354297,0,0.984726407,36.02630737,62.98896622
3066660,0,0.229418093,28.08631635,71.68426555
2926821,0,0.527584973,23.31124556,76.16116946
3114759,1,0.014349538,94.55946287,5.426187592
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2515427,1,0.015062721,74.81761732,25.16731996
3070426,1,0.014187165,91.80164211,8.184170725
3267808,1,0.014666976,75.12301639,24.86231663
3071256,1,0.014930862,90.8960469,9.089022239
2648607,1,0.003323433,97.94418698,2.052489584
3404676,0,28.7775137,34.54419685,36.67828945
2602183,0,0.229122778,27.30939154,72.46148568
2688374,0,0.157923664,14.03598545,85.80609088
2968225,0,0.26184726,17.57200244,82.1661503
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3188312,1,0.383144533,79.13999657,20.4768589
3151072,0,0.372550743,19.46672266,80.1607266
2678005,0,0.392138996,18.96743222,80.64042878
3134706,0,0.130579112,6.104042092,93.7653788
2978833,0,0.131224675,6.437968731,93.43080659
3086355,1,0.013006824,87.00542669,12.98156649
3075652,0,0.050331625,4.363159185,95.58650919
2692459,1,0.003369118,98.07323496,1.923395918
2551233,1,0.017404167,90.60639353,9.376202298
2506498,1,0.011814747,96.18286813,3.805317119
3277251,0,0.261029103,21.97784935,77.76112155
2346815,1,0.003486158,97.93673542,2.059778425
3347575,0,0.217299181,15.2186843,84.56401652
2539409,0,0.140945944,5.340292059,94.518762
2584637,1,0.010834789,92.4635762,7.525589013
3086478,0,0.293391099,37.40599553,62.30061337
2846813,0,0.220713829,14.83539319,84.94389298
3277392,0,0.223345589,27.06527618,72.71137824
3092706,1,0.015820517,92.94252006,7.041659422
3318916,1,0.037314265,59.22726451,40.73542122
3097869,1,0.121154708,80.68922807,19.18961722
3028473,0,0.226983956,12.26007671,87.51293933
3243344,0,0.132144966,8.174380345,91.69347469
3265242,1,0.017025758,67.26628174,32.7166925
2696524,1,0.003197181,98.09983189,1.896970924
3192845,0,0.220091253,19.4914093,80.28849945
2549640,1,0.001094853,99.79890028,0.200004867
3325626,0,0.222690272,23.37241033,76.4048994
2841596,1,0.001094853,99.79890028,0.200004867
3194411,1,0.002944321,96.66226818,3.334787496
3040648,1,0.00600414,84.90042701,15.09356885
3354905,0,0.234202652,15.55193515,84.2138622
3288515,0,0.096204152,23.1450885,76.75870735
2681749,0,0.133102435,20.91832926,78.94856831
2545779,0,0.143969731,21.29438126,78.56164901
2947695,2,67.06020652,3.016725211,29.92306827
2520309,0,0.268338357,28.7017869,71.02987474
2637280,1,0.017699594,91.48508221,8.4972182
3003763,1,0.003175041,98.25247798,1.744346983
3184127,0,0.754208053,18.99329626,80.25249569
2946316,0,0.218044586,16.26652406,83.51543135
3402659,0,0.313871429,35.55977948,64.12634909
3139250,1,0.016983565,89.91952249,10.06349394
3332865,0,0.135701071,26.267935,73.59636392
2339764,0,0.120746538,19.14116516,80.7380883
2632203,0,0.117215644,5.543352892,94.33943146
2615318,1,0.01905382,77.71645366,22.26449252
3357602,0,0.131214076,5.873006094,93.99577983
2509178,0,0.019374813,18.93698907,81.04363612
2325310,0,0.386893819,30.43932786,69.17377832
2642764,1,0.182230457,76.43703721,23.38073233
3414254,0,0.231007043,27.48510744,72.28388551
2362918,1,0.00350536,97.75064448,2.24585016
2646034,0,0.117096164,5.315386101,94.56751773
2336723,0,0.035146071,4.001879815,95.96297411
3245338,1,0.022127378,54.0487289,45.92914372
2945931,0,0.231207151,26.62099542,73.14779743
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2971689,1,0.008400933,98.34661361,1.644985454
2693629,0,0.103197157,16.53311269,83.36369016
2611516,0,0.131839432,6.160782884,93.70737768
2513165,0,0.035198414,3.660702933,96.30409865
3249401,1,0.003807899,97.91644513,2.079746973
2697099,1,0.00861746,98.0217804,1.969602142
2910996,0,0.133350616,21.7222363,78.14441308
3076884,1,0.033902271,80.45368782,19.51240991
2998384,0,0.261937557,20.55971981,79.17834264
3199989,0,0.194097061,16.66684257,83.13906037
3081688,1,0.019051537,87.65746341,12.32348505
2538418,1,0.011552606,95.93124473,4.057202659
3082755,0,0.226867023,26.40272441,73.37040856
3092455,1,0.013732946,92.10378597,7.882481086
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2595034,2,82.67318188,3.465696754,13.86112136
3349280,1,0.012648413,91.12814397,8.859207615
1.80017E+12,1,0.002210919,99.91189056,0.085898521
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2957666,0,0.149393332,30.1518753,69.69873137
3032848,0,0.129388868,16.38988681,83.48072433
2311959,1,0.004336668,96.57777587,3.417887464
2841934,1,0.001094853,99.79890028,0.200004867
3374024,0,0.226164977,22.78451486,76.98932016
2318496,0,0.050265524,5.692254126,94.25748035
1.80017E+12,1,0.002210497,99.90559069,0.092198811
3026944,0,0.131839432,6.169056405,93.69910416
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2698784,0,0.159225867,12.39690165,87.44387248
3372180,1,0.006417667,97.82511804,2.168464289
2763558,1,0.022615481,88.98152824,10.99585628
2631975,1,0.018732409,94.31647795,5.664789639
3208360,0,0.24780007,16.46408886,83.28811107
2674423,0,0.383895348,19.16717278,80.44893187
2365625,1,0.029020774,61.75365804,38.21732118
3015546,0,0.22777793,17.53235684,82.23986523
